,STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,sptype,NIR_NUM,MESH,DATEOUT,IADW,IODW,DATEIN,FWW,FOW,LENGTH,IADW1,IODW1,IASH,FASH,IAFW,FAFW,PRM,PAFRM,KDW,KAFW,TYPE1,TIMEOUT,COMMENT,FLAG,MAP,AET,PET,MAT,N,C,Lig,Cel,WSE
2817,TD023,9,JUN,3,3,DRGL,R,DRGLR,40373,0.1,11/19/1991,5.007,4.496,11/2/1994,27.97,3.3,NA,NA,NA,6.95,14.66,4.184,2.816,73.399,67.304,-0.105,-0.134,R,2.95,,,2877.81,494.81,543.94,4.277983333,0.76,48.2425,16.12833333,52.15,19.91
2818,TD023,9,JUN,3,5,DRGL,L,DRGLL,20623,1,11/19/1991,10.022,9.31,12/5/1996,11.52,2.27,NA,NA,NA,7.8,8.66,8.584,2.073,24.382,24.15,-0.28,-0.282,L,5.05,,,2877.81,494.81,543.94,4.277983333,1.973333333,47.79333333,10.90875,39.8175,40.23125
2819,TD023,9,JUN,3,5,DRGL,R,DRGLR,40366,0.1,11/19/1991,5.037,4.523,12/5/1996,13.08,2.29,NA,NA,NA,6.95,3.12,4.209,2.219,50.63,52.72,-0.135,-0.127,R,5.05,,,2877.81,494.81,543.94,4.277983333,0.76,48.2425,16.12833333,52.15,19.91
2820,TD023,9,JUN,4,1,DRGL,L,DRGLL,20640,1,11/21/1991,10.052,9.338,4/25/1993,NA,5.01,NA,NA,NA,7.8,8.22,8.61,4.598,53.652,53.403,-0.437,-0.44,L,1.43,,,2877.81,494.81,543.94,4.277983333,1.973333333,47.79333333,10.90875,39.8175,40.23125
2821,TD023,9,JUN,4,1,DRGL,R,DRGLR,40383,0.1,11/21/1991,5.002,4.492,4/25/1993,NA,3.76,NA,NA,NA,6.95,8.45,4.18,3.442,83.704,82.344,-0.125,-0.136,R,1.43,,,2877.81,494.81,543.94,4.277983333,0.76,48.2425,16.12833333,52.15,19.91
2822,TD023,9,JUN,4,2,DRGL,L,DRGLL,20636,1,11/21/1991,10.099,9.382,9/27/1993,NA,4.51,NA,NA,NA,7.8,12.79,8.65,3.933,48.071,45.468,-0.396,-0.426,L,1.85,,,2877.81,494.81,543.94,4.277983333,1.973333333,47.79333333,10.90875,39.8175,40.23125
2823,TD023,9,JUN,4,2,DRGL,R,DRGLR,40379,0.1,11/21/1991,5.005,4.494,9/27/1993,NA,3.02,NA,NA,NA,6.95,9.87,4.182,2.722,67.201,65.088,-0.215,-0.232,R,1.85,,,2877.81,494.81,543.94,4.277983333,0.76,48.2425,16.12833333,52.15,19.91
2824,TD023,9,JUN,4,3,DRGL,L,DRGLL,20632,1,11/21/1991,10.034,9.322,11/2/1994,20.12,2.88,NA,NA,NA,7.8,12.69,8.595,2.515,30.895,29.261,-0.398,-0.417,L,2.95,,,2877.81,494.81,543.94,4.277983333,1.973333333,47.79333333,10.90875,39.8175,40.23125
2825,TD023,9,JUN,4,3,DRGL,R,DRGLR,40375,0.1,11/21/1991,5.005,4.494,11/2/1994,11.14,2.94,NA,NA,NA,6.95,3.01,4.182,2.852,65.421,68.197,-0.144,-0.13,R,2.95,,,2877.81,494.81,543.94,4.277983333,0.76,48.2425,16.12833333,52.15,19.91
2826,TD023,9,JUN,4,5,DRGL,L,DRGLL,20624,1,11/21/1991,10.066,9.351,12/5/1996,7.28,1.1,NA,NA,NA,7.8,4.97,8.622,1.045,11.763,12.12,-0.425,-0.419,L,5.04,,,2877.81,494.81,543.94,4.277983333,1.973333333,47.79333333,10.90875,39.8175,40.23125
2827,TD023,9,JUN,4,5,DRGL,R,DRGLR,40367,0.1,11/21/1991,4.976,4.468,12/5/1996,15.95,2.28,NA,NA,NA,6.95,0,4.157,2.28,51.03,54.847,-0.133,-0.119,R,5.04,,,2877.81,494.81,543.94,4.277983333,0.76,48.2425,16.12833333,52.15,19.91
2828,TD023,9,KBS,1,1,DRGL,L,DRGLL,5760,1,12/5/1990,9.995,9.645,10/23/1991,30.78,7.37,NA,NA,NA,7.8,47.13,8.893,3.897,76.413,43.821,-0.305,-0.936,L,0.88,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2829,TD023,9,KBS,1,1,DRGL,R,DRGLR,47063,0.1,12/5/1990,7.03,6.77,10/23/1991,34.11,5.88,NA,NA,NA,6.95,25.75,6.299,4.366,86.854,69.313,-0.16,-0.416,R,0.88,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2830,TD023,9,KBS,1,2,DRGL,L,DRGLL,5756,1,12/5/1990,9.994,9.644,10/23/1992,79.22,67.18,NA,NA,NA,7.8,91.42,8.892,5.764,696.599,64.822,1.03,-0.23,L,1.88,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2831,TD023,9,KBS,1,2,DRGL,R,DRGLR,47059,0.1,12/5/1990,7.034,6.774,10/23/1992,11.44,4.34,NA,NA,NA,6.95,19.63,6.303,3.488,64.068,55.339,-0.236,-0.314,R,1.88,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2832,TD023,9,KBS,1,3,DRGL,L,DRGLL,5752,1,12/5/1990,10.009,9.659,11/4/1993,5.7,5.67,NA,NA,NA,7.8,66.99,8.906,1.872,58.702,21.02,-0.183,-0.535,L,2.92,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2833,TD023,9,KBS,1,3,DRGL,R,DRGLR,47055,0.1,12/5/1990,7.084,6.822,11/4/1993,4.58,2.56,NA,NA,NA,6.95,26.71,6.348,1.876,37.526,29.553,-0.336,-0.418,R,2.92,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2834,TD023,9,KBS,1,4,DRGL,L,DRGLL,5748,1,12/5/1990,10.051,9.699,11/10/1994,0.08,0.1,NA,NA,NA,7.8,30.36,8.942,0.07,1.031,0.783,-1.164,-1.234,L,3.93,,X,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2835,TD023,9,KBS,1,4,DRGL,R,DRGLR,47051,0.1,12/5/1990,7.066,6.805,11/10/1994,5.05,4.04,NA,NA,NA,6.95,33.65,6.332,2.681,59.368,42.34,-0.133,-0.219,R,3.93,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2836,TD023,9,KBS,1,5,DRGL,L,DRGLL,5744,1,12/5/1990,10.01,9.66,11/27/1995,1.45,0.44,NA,NA,NA,7.8,65,8.907,0.154,4.555,1.729,-0.621,-0.815,L,4.98,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2837,TD023,9,KBS,1,5,DRGL,R,DRGLR,47047,0.1,12/5/1990,7.039,6.779,11/27/1995,4.01,3.79,NA,NA,NA,6.95,30.66,6.308,2.628,55.908,41.661,-0.117,-0.176,R,4.98,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2838,TD023,9,KBS,1,6,DRGL,L,DRGLL,5740,1,12/5/1990,9.997,9.647,11/16/1996,NA,4.96,NA,NA,NA,7.8,63.36,8.895,1.817,51.415,20.427,-0.112,-0.267,L,5.95,T,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2839,TD023,9,KBS,1,6,DRGL,R,DRGLR,47003,0.1,12/5/1990,7.002,6.743,11/16/1996,NA,3.81,NA,NA,NA,6.95,53.12,6.274,1.786,56.503,28.467,-0.096,-0.211,R,5.95,T,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2840,TD023,9,KBS,1,7,DRGL,L,DRGLL,5736,1,12/5/1990,10.023,9.672,11/6/1997,1.33,0.1,NA,NA,NA,7.8,70.43,8.918,0.03,1.034,0.336,-0.661,-0.823,L,6.92,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2841,TD023,9,KBS,1,7,DRGL,R,DRGLR,46999,0.1,12/5/1990,7.03,6.77,11/6/1997,13.72,2.41,NA,NA,NA,6.95,55.7,6.299,1.068,35.598,16.955,-0.149,-0.256,R,6.92,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2842,TD023,9,KBS,1,8,DRGL,L,DRGLL,5724,1,12/5/1990,9.98,9.631,11/2/1998,0.08,0.1,NA,NA,NA,7.8,45,8.88,0.055,1.038,0.619,-0.578,-0.643,L,7.91,X,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2843,TD023,9,KBS,1,8,DRGL,R,DRGLR,46987,0.1,12/5/1990,6.987,6.728,11/2/1998,9.24,5.74,NA,NA,NA,6.95,67,6.26,1.894,85.315,30.256,-0.02,-0.151,R,7.91,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2844,TD023,9,KBS,1,9,DRGL,R,DRGLR,46995,0.1,12/5/1990,7.017,6.757,11/2/1999,6.5,3.92,NA,NA,NA,6.95,40,6.287,2.352,58.014,37.411,-0.061,-0.11,R,8.91,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2845,TD023,9,KBS,2,1,DRGL,L,DRGLL,5759,1,12/5/1990,9.997,9.647,10/23/1991,31.4,10.93,NA,NA,NA,7.8,62.64,8.895,4.083,113.299,45.902,0.142,-0.883,L,0.88,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2846,TD023,9,KBS,2,1,DRGL,R,DRGLR,47062,0.1,12/5/1990,7.015,6.755,10/23/1991,19.16,8.33,NA,NA,NA,6.95,32.72,6.286,5.604,123.316,89.15,0.238,-0.13,R,0.88,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2847,TD023,9,KBS,2,2,DRGL,L,DRGLL,5755,1,12/5/1990,9.994,9.644,10/23/1992,43.97,36.48,NA,NA,NA,7.8,90.84,8.892,3.342,378.266,37.584,0.706,-0.52,L,1.88,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2848,TD023,9,KBS,2,2,DRGL,R,DRGLR,47058,0.1,12/5/1990,7.029,6.769,10/23/1992,19.92,11.83,NA,NA,NA,6.95,65.88,6.299,4.036,174.767,64.074,0.296,-0.236,R,1.88,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2849,TD023,9,KBS,2,3,DRGL,L,DRGLL,5751,1,12/5/1990,9.978,9.629,11/4/1993,13.16,13.18,NA,NA,NA,7.8,78.37,8.878,2.851,136.878,32.113,0.108,-0.39,L,2.92,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2850,TD023,9,KBS,2,3,DRGL,R,DRGLR,47054,0.1,12/5/1990,7.008,6.749,11/4/1993,7.16,7.03,NA,NA,NA,6.95,48.77,6.28,3.601,104.164,57.341,0.014,-0.191,R,2.92,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2851,TD023,9,KBS,2,4,DRGL,L,DRGLL,5747,1,12/5/1990,10.034,9.683,11/10/1994,1.06,0.83,NA,NA,NA,7.8,53.23,8.928,0.388,8.572,4.346,-0.625,-0.798,L,3.93,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2852,TD023,9,KBS,2,4,DRGL,R,DRGLR,47050,0.1,12/5/1990,7.032,6.772,11/10/1994,6.7,4.81,NA,NA,NA,6.95,33.02,6.301,3.222,71.028,51.135,-0.087,-0.171,R,3.93,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2853,TD023,9,KBS,2,5,DRGL,L,DRGLL,5743,1,12/5/1990,9.997,9.647,11/27/1995,0.38,0.36,NA,NA,NA,7.8,65,8.895,0.126,3.732,1.417,-0.661,-0.855,L,4.98,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2854,TD023,9,KBS,2,5,DRGL,R,DRGLR,47046,0.1,12/5/1990,6.984,6.726,11/27/1995,7.81,7.55,NA,NA,NA,6.95,56.64,6.259,3.274,112.251,52.309,0.023,-0.13,R,4.98,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2855,TD023,9,KBS,2,6,DRGL,L,DRGLL,5739,1,12/5/1990,10.004,9.654,11/16/1996,22.95,3.63,NA,NA,NA,7.8,68.74,8.901,1.135,37.601,12.751,-0.164,-0.346,L,5.95,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2856,TD023,9,KBS,2,6,DRGL,R,DRGLR,47002,0.1,12/5/1990,7.017,6.757,11/16/1996,19.96,4.88,NA,NA,NA,6.95,41.94,6.287,2.833,72.221,45.061,-0.055,-0.134,R,5.95,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2857,TD023,9,KBS,2,7,DRGL,L,DRGLL,5735,1,12/5/1990,10.03,9.679,11/6/1997,23.85,7.26,NA,NA,NA,7.8,77.75,8.924,1.615,75.008,18.097,-0.042,-0.247,L,6.92,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2858,TD023,9,KBS,2,7,DRGL,R,DRGLR,46998,0.1,12/5/1990,6.972,6.714,11/6/1997,15.14,2.71,NA,NA,NA,6.95,34.13,6.247,1.785,40.363,28.574,-0.131,-0.181,R,6.92,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2859,TD023,9,KBS,2,8,DRGL,L,DRGLL,5723,1,12/5/1990,9.98,9.631,11/2/1998,0.57,0.1,NA,NA,NA,7.8,28.38,8.88,0.072,1.038,0.811,-0.578,-0.609,L,7.91,TF,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2860,TD023,9,KBS,2,8,DRGL,R,DRGLR,46986,0.1,12/5/1990,7.024,6.764,11/2/1998,5.65,3.77,NA,NA,NA,6.95,40.45,6.294,2.245,55.736,35.669,-0.074,-0.13,R,7.91,F,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2861,TD023,9,KBS,2,9,DRGL,R,DRGLR,46994,0.1,12/5/1990,6.931,6.675,11/2/1999,14.87,9.67,NA,NA,NA,6.95,40,6.211,5.802,144.869,93.415,0.042,-0.008,R,8.91,T,X,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2862,TD023,9,KBS,3,1,DRGL,L,DRGLL,5758,1,12/5/1990,9.954,9.606,10/23/1991,24.53,6.91,NA,NA,NA,7.8,42.8,8.857,3.953,71.934,44.631,-0.374,-0.915,L,0.88,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2863,TD023,9,KBS,3,1,DRGL,R,DRGLR,47061,0.1,12/5/1990,6.992,6.733,10/23/1991,14.42,4.63,NA,NA,NA,6.95,30.18,6.265,3.233,68.766,51.604,-0.425,-0.75,R,0.88,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2864,TD023,9,KBS,3,2,DRGL,L,DRGLL,5754,1,12/5/1990,9.967,9.618,10/23/1992,73.65,62.09,NA,NA,NA,7.8,92.15,8.868,4.874,645.56,54.962,0.99,-0.318,L,1.88,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2865,TD023,9,KBS,3,2,DRGL,R,DRGLR,47057,0.1,12/5/1990,7.06,6.799,10/23/1992,20.31,4.67,NA,NA,NA,6.95,26.83,6.326,3.417,68.687,54.015,-0.199,-0.327,R,1.88,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2866,TD023,9,KBS,3,3,DRGL,L,DRGLL,5750,1,12/5/1990,10.074,9.721,11/4/1993,4.51,4.5,NA,NA,NA,7.8,65.42,8.963,1.556,46.292,17.36,-0.264,-0.601,L,2.92,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2867,TD023,9,KBS,3,3,DRGL,R,DRGLR,47053,0.1,12/5/1990,7.054,6.793,11/4/1993,3.47,3.47,NA,NA,NA,6.95,27.68,6.321,2.51,51.082,39.709,-0.23,-0.317,R,2.92,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2868,TD023,9,KBS,3,4,DRGL,L,DRGLL,5746,1,12/5/1990,9.961,9.612,11/10/1994,0.1,0.1,NA,NA,NA,7.8,30.36,8.862,0.07,1.04,0.79,-1.161,-1.231,L,3.93,,X,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2869,TD023,9,KBS,3,4,DRGL,R,DRGLR,47049,0.1,12/5/1990,7.067,6.806,11/10/1994,11.85,4.13,NA,NA,NA,6.95,35.86,6.333,2.649,60.682,41.829,-0.127,-0.222,R,3.93,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2870,TD023,9,KBS,3,5,DRGL,L,DRGLL,5742,1,12/5/1990,10.047,9.695,11/27/1995,1.42,0.24,NA,NA,NA,7.8,65,8.939,0.084,2.476,0.94,-0.743,-0.938,L,4.98,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2871,TD023,9,KBS,3,5,DRGL,R,DRGLR,47045,0.1,12/5/1990,7.008,6.749,11/27/1995,10.84,6.81,NA,NA,NA,6.95,47.39,6.28,3.583,100.904,57.054,0.002,-0.113,R,4.98,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2872,TD023,9,KBS,3,6,DRGL,L,DRGLL,5738,1,12/5/1990,9.948,9.6,11/16/1996,NA,3.02,NA,NA,NA,7.8,78.15,8.851,0.66,31.458,7.457,-0.194,-0.436,L,5.95,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2873,TD023,9,KBS,3,6,DRGL,R,DRGLR,47001,0.1,12/5/1990,7.014,6.754,11/16/1996,13.57,2.16,NA,NA,NA,6.95,27.04,6.285,1.576,31.981,25.076,-0.192,-0.233,R,5.95,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2874,TD023,9,KBS,3,7,DRGL,L,DRGLL,5734,1,12/5/1990,9.981,9.632,11/6/1997,1.04,0.1,NA,NA,NA,7.8,70.43,8.881,0.03,1.038,0.338,-0.66,-0.822,L,6.92,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2875,TD023,9,KBS,3,7,DRGL,R,DRGLR,46997,0.1,12/5/1990,6.997,6.738,11/6/1997,17.99,3.28,NA,NA,NA,6.95,49.4,6.27,1.66,48.679,26.475,-0.104,-0.192,R,6.92,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2876,TD023,9,KBS,3,8,DRGL,R,DRGLR,46985,0.1,12/5/1990,7.013,6.754,11/2/1998,6.01,3.76,NA,NA,NA,6.95,39.18,6.285,2.287,55.671,36.388,-0.074,-0.128,R,7.91,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2877,TD023,9,KBS,3,9,DRGL,R,DRGLR,46993,0.1,12/5/1990,6.972,6.714,11/2/1999,12.86,9.39,NA,NA,NA,6.95,40,6.247,5.634,139.857,90.187,0.038,-0.012,R,8.91,,X,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2878,TD023,9,KBS,4,1,DRGL,L,DRGLL,5757,1,12/5/1990,9.935,9.587,10/23/1991,29.07,6.96,NA,NA,NA,7.8,41.23,8.839,4.09,72.598,46.272,-0.363,-0.874,L,0.88,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2879,TD023,9,KBS,4,1,DRGL,R,DRGLR,47060,0.1,12/5/1990,7.041,6.78,10/23/1991,11.75,3.29,NA,NA,NA,6.95,37.79,6.309,2.047,48.525,32.446,-0.82,-1.277,R,0.88,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2880,TD023,9,KBS,4,2,DRGL,L,DRGLL,5753,1,12/5/1990,10.075,9.722,10/23/1992,40.49,38.44,NA,NA,NA,7.8,91.45,8.964,3.287,395.392,36.669,0.73,-0.533,L,1.88,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2881,TD023,9,KBS,4,2,DRGL,R,DRGLR,47056,0.1,12/5/1990,7.037,6.777,10/23/1992,28.02,3.37,NA,NA,NA,6.95,38.4,6.306,2.076,49.727,32.921,-0.371,-0.59,R,1.88,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2882,TD023,9,KBS,4,3,DRGL,L,DRGLL,5749,1,12/5/1990,9.959,9.61,11/4/1993,0.17,0.22,NA,NA,NA,7.8,85,8.86,0.033,2.289,0.372,-1.295,-1.918,L,2.92,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2883,TD023,9,KBS,4,3,DRGL,R,DRGLR,47052,0.1,12/5/1990,7.013,6.754,11/4/1993,2.7,2.7,NA,NA,NA,6.95,44.09,6.285,1.51,39.976,24.025,-0.314,-0.489,R,2.92,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2884,TD023,9,KBS,4,4,DRGL,L,DRGLL,5745,1,12/5/1990,10.023,9.672,11/10/1994,0.02,0.1,NA,NA,NA,7.8,30.36,8.918,0.07,1.034,0.785,-1.163,-1.233,L,3.93,,X,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2885,TD023,9,KBS,4,4,DRGL,R,DRGLR,47048,0.1,12/5/1990,7.086,6.824,11/10/1994,3.91,3.43,NA,NA,NA,6.95,45.91,6.35,1.855,50.264,29.213,-0.175,-0.313,R,3.93,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2886,TD023,9,KBS,4,5,DRGL,L,DRGLL,5729,1,12/5/1990,9.951,9.603,11/27/1995,0.38,0.1,NA,NA,NA,7.8,65,8.854,0.035,1.041,0.395,-0.917,-1.112,L,4.98,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2887,TD023,9,KBS,4,5,DRGL,R,DRGLR,46992,0.1,12/5/1990,7.015,6.755,11/27/1995,9.21,7.54,NA,NA,NA,6.95,49.81,6.286,3.784,111.621,60.197,0.022,-0.102,R,4.98,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2888,TD023,9,KBS,4,6,DRGL,L,DRGLL,5737,1,12/5/1990,10.034,9.683,11/16/1996,NA,4.08,NA,NA,NA,7.8,64.25,8.928,1.459,42.136,16.342,-0.145,-0.304,L,5.95,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2889,TD023,9,KBS,4,6,DRGL,R,DRGLR,47000,0.1,12/5/1990,7.01,6.751,11/16/1996,NA,2.19,NA,NA,NA,6.95,29.05,6.282,1.554,32.44,24.737,-0.189,-0.235,R,5.95,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2890,TD023,9,KBS,4,7,DRGL,L,DRGLL,5733,1,12/5/1990,9.982,9.633,11/6/1997,5.72,1.32,NA,NA,NA,7.8,84.45,8.882,0.205,13.703,2.308,-0.287,-0.545,L,6.92,,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2891,TD023,9,KBS,4,7,DRGL,R,DRGLR,46996,0.1,12/5/1990,7.023,6.763,11/6/1997,13.18,2.78,NA,NA,NA,6.95,51.52,6.293,1.348,41.106,21.421,-0.128,-0.223,R,6.92,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2892,TD023,9,KBS,4,8,DRGL,L,DRGLL,5721,1,12/5/1990,10.008,9.658,11/2/1998,1.39,0.16,NA,NA,NA,7.8,45.83,8.905,0.087,1.657,0.977,-0.518,-0.585,L,7.91,F,,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125
2893,TD023,9,KBS,4,8,DRGL,R,DRGLR,46984,0.1,12/5/1990,6.983,6.725,11/2/1998,5.33,2.28,NA,NA,NA,6.95,41.61,6.258,1.331,33.903,21.269,-0.137,-0.196,R,7.91,,,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2894,TD023,9,KBS,4,9,DRGL,R,DRGLR,47044,0.1,12/5/1990,7.056,6.795,11/2/1999,9.53,7.05,NA,NA,NA,6.95,40,6.323,4.23,103.753,66.899,0.004,-0.045,R,8.91,T,X,811.15,707.59,1007.43,8.838666667,0.76,48.2425,16.12833333,52.15,19.91
2895,TD023,9,KNZ,1,1,DRGL,L,DRGLL,5480,1,10/19/1990,10.023,9.542,10/22/1991,0.09,0.1,NA,NA,NA,7.8,7.3,8.798,0.093,1.048,1.057,-4.524,-4.516,L,1.01,,,791.21,746.72,1250.01,12.57004167,1.973333333,47.79333333,10.90875,39.8175,40.23125
2896,TD023,9,KNZ,1,1,DRGL,R,DRGLR,47440,0.1,10/19/1990,6.979,6.602,10/22/1991,4.44,3.92,NA,NA,NA,6.95,10.5,6.143,3.508,59.376,57.106,-0.517,-0.556,R,1.01,,,791.21,746.72,1250.01,12.57004167,0.76,48.2425,16.12833333,52.15,19.91
2897,TD023,9,KNZ,1,2,DRGL,L,DRGLL,5476,1,10/19/1990,10.025,9.544,10/27/1992,0.03,0.1,NA,NA,NA,7.8,12.48,8.8,0.088,1.048,1,-2.253,-2.276,L,2.02,,,791.21,746.72,1250.01,12.57004167,1.973333333,47.79333333,10.90875,39.8175,40.23125
2898,TD023,9,KNZ,1,2,DRGL,R,DRGLR,47436,0.1,10/19/1990,6.983,6.606,10/27/1992,NA,4.34,NA,NA,NA,6.95,15.28,6.147,3.677,65.698,59.818,-0.208,-0.254,R,2.02,,,791.21,746.72,1250.01,12.57004167,0.76,48.2425,16.12833333,52.15,19.91
2899,TD023,9,KNZ,1,3,DRGL,L,DRGLL,5472,1,10/19/1990,10.007,9.527,11/3/1993,0.4,0.39,NA,NA,NA,7.8,18.29,8.784,0.319,4.094,3.632,-1.051,-1.09,L,3.04,,,791.21,746.72,1250.01,12.57004167,1.973333333,47.79333333,10.90875,39.8175,40.23125
2900,TD023,9,KNZ,1,3,DRGL,R,DRGLR,47432,0.1,10/19/1990,7.012,6.633,11/3/1993,9.55,2.58,NA,NA,NA,6.95,15.64,6.172,2.176,38.896,35.256,-0.31,-0.343,R,3.04,,,791.21,746.72,1250.01,12.57004167,0.76,48.2425,16.12833333,52.15,19.91
2901,TD023,9,KNZ,1,4,DRGL,L,DRGLL,5468,1,10/19/1990,10.001,9.521,11/3/1994,0.32,0.19,NA,NA,NA,7.8,15,8.778,0.162,1.996,1.846,-0.969,-0.988,L,4.04,,,791.21,746.72,1250.01,12.57004167,1.973333333,47.79333333,10.90875,39.8175,40.23125
2902,TD023,9,KNZ,1,4,DRGL,R,DRGLR,47428,0.1,10/19/1990,6.997,6.619,11/3/1994,3.01,2.08,NA,NA,NA,6.95,20,6.159,1.664,31.425,27.017,-0.286,-0.324,R,4.04,,,791.21,746.72,1250.01,12.57004167,0.76,48.2425,16.12833333,52.15,19.91
